"Category","Sub_Category","Part Number","Desc","price","Elig %"
"Software","Routers","L-SL-4350-APP-K9=","AppX license with 1300 conns/ISRWAAS or vWAAS","2300.0","1"
"Software","Routers","L-SL-4320-APP-K9=","AppX license with 200 conns/ISRWAAS or 750 conns/vWAAS","860.0","1"
"Software","Routers","L-SL-4330-APP-K9=","AppX license with 750 conns/ISRWAAS or 1300 conns/vWAAS","1150.0","1"
"Software","Routers","ACS-4320-BEZEL=","Cisco ISR 4320 Series Front Bezel","230.0","1"
"Software","Routers","ISR4321/K9","Cisco ISR 4321 (2GE,2NIM,4G FLASH,4G DRAM,IPB)","2370.0","1"
"Software","Routers","ISR4321-AX/K9","Cisco ISR 4321 AX Bundle w/APP, SEC lic","3957.0","1"
"Software","Routers","ISR4321-AXV/K9","Cisco ISR 4321 AXV Bundle, w/APP, SEC, UC lic, CUBE-10","5182.0","Cost Allocate (43%)"
"Software","Routers","ISR4321-VSEC/K9","Cisco ISR 4321 Bundle w/UC & SEC License, CUBE-10","4695.0","Cost Allocate (49%)"
"Software","Routers","ISR4321-V/K9","Cisco ISR 4321 Bundle, w/UC License, CUBE-10","3620.0","Cost Allocate (64%)"
"Software","Routers","ISR4321-SEC/K9","Cisco ISR 4321 Sec bundle w/SEC license","3482.0","Cost Allocate (67%)"
"Software","Routers","ACS-4320-FANASSY=","Cisco ISR 4330 Fan Assembly, Spare","500.0","1"
"Software","Routers","ACS-4330-FANASSY=","Cisco ISR 4330 Fan Assembly, Spare","575.0","1"
"Software","Routers","ISR4331/K9","Cisco ISR 4331 (2GE,2NIM,1SM,4G FLASH,4G DRAM,IPB)","3837.0","1"
"Software","Routers","ISR4331-AX/K9","Cisco ISR 4331 AX Bundle w/ APP,SEC lic","6111.89","1"
"Software","Routers","ISR4331-AXV/K9","Cisco ISR 4331 AXV Bundle,PVDM4-32 w/APP,SEC,UC lic,CUBE-10","8145.5","Cost Allocate (47%)"
"Software","Routers","ISR4331-VSEC/K9","Cisco ISR 4331 Bundle with UC & Sec Lic, PVDM4-32, CUBE-10","7626.46","Cost Allocate (53%)"
"Software","Routers","ISR4331-SEC/K9","Cisco ISR 4331 Sec bundle w/SEC license","5162.0","Cost Allocate (73%)"
"Software","Routers","ISR4331-V/K9","Cisco ISR 4331 UC Bundle, PVDM4-32, UC License, CUBEE10","5835.5","Cost Allocate (66%)"
"Software","Routers","ISR4351/K9","Cisco ISR 4351 (3GE,3NIM,2SM,4G FLASH,4G DRAM,IPB)","9100.0","1"
"Software","Routers","ISR4351-AX/K9","Cisco ISR 4351 AX Bundle w/ APP,SEC lic","13412.0","1"
"Software","Routers","ISR4351-AXV/K9","Cisco ISR 4351 AXV Bundle,PVDM4-64 w/APP,SEC,UC lic,CUBE-25","17900.0","Cost Allocate (53%)"
"Software","Routers","ISR4351-VSEC/K9","Cisco ISR 4351 Bundle with UC & Sec Lic, PVDM4-64, CUBE-25","16689.12","Cost Allocate (62%)"
"Software","Routers","ISR4351-SEC/K9","Cisco ISR 4351 Sec bundle w/SEC license","10500.0","Cost Allocate (80%)"
"Software","Routers","ISR4351-V/K9","Cisco ISR 4351 UC Bundle, PVDM4-64, UC License, CUBEE25","14143.1","Cost Allocate (73%)"
"Software","Routers","SF-I4320-5.5-K9","Cisco ISRWAAS Software Release 5.5 for ISR 4300 Series","0.0","1"
"Software","Routers","SF-I4330-5.5-K9","Cisco ISRWAAS Software Release 5.5 for ISR 4300 Series","0.0","1"
"Software","Routers","SF-I4350-5.5-K9","Cisco ISRWAAS Software Release 5.5 for ISR 4300 Series","0.0","1"
"Software","Routers","SL-4320-IPB-K9","IP Base License for Cisco ISR 4320 Series","500.0","1"
"Software","Routers","SL-4330-IPB-K9","IP Base License for Cisco ISR 4330 Series","1000.0","1"
"Software","Routers","SL-4350-IPB-K9","IP Base License for Cisco ISR 4350 Series","2000.0","1"
"Software","Routers","SF-I4320-5.4-NPE","ISRWAAS software version 5.4 NPE preloaded on ISR4320 series","0.0","1"
"Software","Routers","SF-I4330-5.4-NPE","ISRWAAS software version 5.4 NPE preloaded on ISR4330 series","0.0","1"
"Software","Routers","SF-I4350-5.4-NPE","ISRWAAS software version 5.4 NPE preloaded on ISR4350 series","0.0","1"
"Software","Routers","SF-I4320-5.4-K9","ISRWAAS software version 5.4 preloaded on ISR4320 series","0.0","1"
"Software","Routers","SF-I4330-5.4-K9","ISRWAAS software version 5.4 preloaded on ISR4330 series","0.0","1"
"Software","Routers","SF-I4350-5.4-K9","ISRWAAS software version 5.4 preloaded on ISR4350 series","0.0","1"
"Software","Routers","FL-4320-PERF-K9","Performance on Demand License for 4320 Series","1000.0","1"
"Software","Routers","FL-4320-PERF-K9=","Performance on Demand License for 4320 Series","1000.0","1"
"Software","Routers","FL-4330-PERF-K9","Performance on Demand License for 4330 Series","1500.0","1"
"Software","Routers","FL-4330-PERF-K9=","Performance on Demand License for 4330 Series","1500.0","1"
"Software","Routers","FL-4350-PERF-K9","Performance on Demand License for 4350 Series","1500.0","1"
"Software","Routers","FL-4350-PERF-K9=","Performance on Demand License for 4350 Series","1500.0","1"
"Software","Routers","SM-X-NIM-ADPTR","SM-X Adapter for one NIM module for Cisco 4000 Series ISR","800.0","1"
"Software","Routers","SM-X-NIM-ADPTR=","SM-X Adapter for one NIM module for Cisco 4000 Series ISR","964.0","1"
"Software","Routers","SM-X-ES3D-48-P","SM-X EtherSwitch, L2/L3, SM, 48 GE, 2 SFP, POE+","5200.0","1"
"Software","Routers","SM-X-4X1G-1X10G","SM-X module with 4-port dual-mode GE/SFP or 1-port 10G SFP+","9388.0","1"
"Software","Routers","SM-X-4X1G-1X10G=","SM-X module with 4-port dual-mode GE/SFP or 1-port 10G SFP+","10923.0","1"
"Software","Routers","ACS-4330-WM=","Wall mount kit for Cisco ISR 4330","125.0","1"
"Software","Routers","ACS-4430-RM-19=","19 inch rack mount kit for Cisco ISR 4430","127.0","1"
"Software","Routers","ACS-4450-RM-19=","19 inch rack mount kit for Cisco ISR 4450","127.0","1"
"Software","Routers","SSD-MSATA-200G=","200 GB, SATA Solid State Disk","2675.0","1"
"Software","Routers","SSD-MSATA-200G","200 GB, SATA Solid State Disk","2681.0","1"
"Software","Routers","ACS-4430-RM-23=","23 inch rack mount kit for Cisco ISR 4430","225.0","1"
"Software","Routers","ACS-4450-RM-23=","23 inch rack mount kit for Cisco ISR 4450","255.0","1"
"Software","Routers","SSD-SATA-400G","400 GB, SATA Solid State Disk","3238.0","1"
"Software","Routers","SM-X-6X1G=","6 port dual mode SFP/ GE Servie Module","10919.0","1"
"Software","Routers","L-SL-44-APP-K9=","AppX license 4431/4451 with WAAS/vWAAS 1300/2500 conns RTU","3600.0","1"
"Software","Routers","SL-44-APP-K9","AppX License for Cisco ISR 4400 Series","3600.0","1"
"Software","Routers","ACS-4350-BEZEL=","Cisco ISR 4350 Series Front Bezel","209.0","1"
"Software","Routers","ACS-4430-FANASSY=","Cisco ISR 4430 Fan Assembly, Spare","1237.0","1"
"Software","Routers","ACS-4430-BEZEL=","Cisco ISR 4430 Series Front Bezel","206.0","1"
"Software","Routers","ISR4431/K9","Cisco ISR 4431 (4GE,3NIM,8G FLASH,4G DRAM,IPB)","12331.0","1"
"Software","Routers","ISR4431-AX/K9","Cisco ISR 4431 AX Bundle with APP and SEC license","19458.87","1"
"Software","Routers","ISR4431-AXV/K9","Cisco ISR 4431 AXV Bundle,PVDM4-64 w/APP,SEC,UC lic,CUBE-25","25524.0","Cost Allocate (84%)"
"Software","Routers","ISR4431-SEC/K9","Cisco ISR 4431 Sec bundle w/SEC license","15717.86","Cost Allocate (79%)"
"Software","Routers","ACS-4450-FANASSY=","Cisco ISR 4450 Fan Assembly, Spare","1250.0","1"
"Software","Routers","ACS-4450-BEZEL=","Cisco ISR 4450 Series Front Bezel","209.0","1"
"Software","Routers","ISR4451-X/K9","Cisco ISR 4451 (4GE,3NIM,2SM,8G FLASH,4G DRAM)?","20506.0","1"
"Software","Routers","ISR4451-X-AX/K9","Cisco ISR 4451 AppX Bundle with AX and SEC license","26762.68","1"
"Software","Routers","ISR4451-X-AXV/K9","Cisco ISR 4451 AXV Bundle,PVDM4-64 w/APP,SEC,UC lic,CUBE-25","32808.32","Cost Allocate (88%)"
"Software","Routers","ISR4451-X-SEC/K9","Cisco ISR 4451 Sec Bundle, w/SEC license","23350.01","Cost Allocate (67%)"
"Software","Routers","ISR4451-X-VSEC/K9","Cisco ISR 4451 VSEC Bundle, PVDM4-64 w/ UC,SEC Lic,CUBE-25","28594.64","Cost Allocate (58%)"
"Software","Routers","DVD-I44-5.2-K9","Cisco ISR-WAAS software version 5.2 on DVD","0.0","1"
"Software","Routers","DVD-I44-5.3-K9","Cisco ISR-WAAS software version 5.3 on DVD","0.0","1"
"Software","Routers","SF-I44-5.3-NPE-K9","ISR WAAS Release 5.3 NO PAYLOAD ENCRYPTION -2500 Conns","0.0","1"
"Software","Routers","DVD-I44-NPE-5.3","ISR WAAS Release 5.3 NO PAYLOAD ENCRYPTION-2500 Conns on DVD","0.0","1"
"Software","Routers","SF-I4430-5.4-NPE","ISRWAAS software version 5.4 NPE preloaded on ISR4430 series","0.0","1"
"Software","Routers","SF-I4430-5.4-K9","ISRWAAS software version 5.4 preloaded on ISR4430 series","0.0","1"
"Software","Routers","SF-I4430-5.5-K9","ISRWAAS software version 5.5 preloaded on ISR4430 series","0.0","1"
"Software","Routers","SM-X-1T3/E3++=","One port T3/E3 Service module","12500.0","1"
"Software","Routers","FL-44-PERF-K9","Performance on Demand License for 4400 Series","3600.0","1"
"Software","Routers","FL-44-PERF-K9=","Performance on Demand License for 4400 Series","3600.0","1"
"Software","Routers","C3560X-16-L-E","SM-X 16 Port Layer 3 LAN base to IP Services paper license","3100.0","1"
"Software","Routers","SM-X-ES3-16-P=","SM-X EtherSwitch, L2/L3, SM, 16 GE, POE+","2961.0","1"
"Software","Routers","SM-X-ES3-24-P=","SM-X EtherSwitch, L2/L3, SM, 24 GE, POE+","3487.0","1"
"Software","Routers","SM-X-ES3D-48-P=","SM-X EtherSwitch, L2/L3, SM, 48 GE, 2 SFP, POE+","6664.82","1"
"Software","Routers","SM-X-6X1G","SM-X module with 6-port dual-mode GE / SFP","9000.0","1"
"Software","Routers","ACS-4430-WM=","Wall mount kit for Cisco ISR 4430","100.0","1"
"Software","Routers","S591AESK9-15201GC","Cisco 5915 ADVANCED ENTERPRISE SERVICES","2000.0","1"
"Software","Routers","S591AESK9-15201GC=","Cisco 5915 ADVANCED ENTERPRISE SERVICES","2000.0","1"
"Software","Routers","S591EBK9-15201GC","Cisco 5915 ENTERPRISE BASE SERVICES","0.0","1"
"Software","Routers","S591EBK9-15201GC=","Cisco 5915 ENTERPRISE BASE SERVICES","0.0","1"
"Software","Routers","FL-IPMULT-LRG=","Cisco IP Multiplexing License - Large","8000.0","1"
"Software","Routers","FL-IPMULT-SML","Cisco IP Multiplexing License - Small","3000.0","1"
"Software","Routers","FL-IPMULT-SML=","Cisco IP Multiplexing License - Small","3000.0","1"
"Software","Routers","L-FL-IPMULT-SML","Cisco IP Multiplexing License - Small","3000.0","1"
"Software","Routers","FR76-MPLS-IPV6=","Cisco 7600 MPLS/IPv6 Upgrade License","5000.0","1"
"Software","Routers","ACC-800-CLIP=","800 cable clip in bundle of 25","30.0","1"
"Software","Routers","ACS-810-DM","810 Din Rail Mounting Kit","55.0","1"
"Software","Routers","ACS-810-DM=","810 Din Rail Mounting Kit","78.0","1"
"Software","Routers","ACS-810-RFWM","810 Flat Floor/Wall Mounting Kit","30.0","1"
"Software","Routers","ACS-810-FWM","810 Floor/Wall Mounting Kit","30.0","1"
"Software","Routers","ACS-810-FWM=","810 Floor/Wall Mounting Kit","35.0","1"
"Software","Routers","FL-C810-WAASX","810 Series WAAS Express","0.0","1"
"Software","Routers","L-SL-800-SEC-K9","Advanced IP e-Delivery PAK for Cisco 800 Series","400.0","1"
"Software","Routers","FL-8XX-512U1GB=","CISCO800 DRAM Upgrade from 512MB to 1GB","285.0","1"
"Software","Routers","FW-MC7304-LTE-GB","FW Switching Load for MC7304 Global","0.0","1"
"Software","Routers","PACK-800-3G-POE","Packaging PIDs for 800 with 3G and POE","0.0","1"
"Software","Routers","ACS-890-RM-19","Rackmount kit for 890","100.0","1"
"Software","Routers","ACS-890-RM-19=","Rackmount kit for 890","127.0","1"
"Software","Routers","L-SLFL-800=","Technology and Feature E-Delivery PAKs for Cisco 800","0.0","1"
"Software","Routers","SL-ASR1-APP","Application Data Solution License for ASR1000 Series","10000.0","1"
"Software","Routers","FLSA1-MACSEC10G","ASR 1000 MACSEC 10G Right to use license","6000.0","1"
"Software","Routers","FLSA1-MACSEC1G","ASR 1000 MACSEC 1G Right to use license","850.0","1"
"Software","Routers","FLSA1-HX-2X10GE","ASR1000-HX Built-In 10GE 2-port License","14000.0","1"
"Software","Routers","FLSA1-HX-2X10GE=","ASR1000-HX Built-In 10GE 2-port License","16100.0","1"
"Software","Routers","FLSA1-HX-2X1GE","ASR1000-HX Built-In 1GE 2-port License","1500.0","1"
"Software","Routers","FLSA1-HX-2X1GE=","ASR1000-HX Built-In 1GE 2-port License","1725.0","1"
"Software","Routers","L-FLA1-BIN-1X10GE=","ASR1001-X Built-In 10GE 1-port License, E-Delivery","8050.0","1"
"Software","Routers","SPA-8X1GE-V2-B2","Cisco 8-Port Gigabit Ethernet Shared Port Adapter, 2PK","10000.0","1"
"Software","Routers","C1-SLASR1-AES","Cisco ONE ASR 1000 Advanced Enterprise Services License","12500.0","1"
"Software","Routers","C1-FLSASR1-FW","Cisco ONE FW License for ASR1000 Series","10000.0","1"
"Software","Routers","L-FLSA1-HX-2X10GE=","E-Delivery PAK for ASR1000-HX Built-In 10GE 2-port License","16100.0","1"
"Software","Routers","L-FLSA1-HX-2X1GE=","E-Delivery PAK for ASR1000-HX Built-In 1GE 2-port License","1725.0","1"
"Software","Routers","L-FLA1-MACSEC10G=","MACSEC License E-Delivery PAK - 10G","6900.0","1"
"Software","Routers","SPA-8X1GE-V2EP","Cisco 8-Port Gigabit Ethernet Shared Port Adapter ,EP Bundle","5000.0","1"
"Software","Routers","C1A1ATCAT95001-7Y","C1 Advantage High Term C9500 7Y -DNA, 25 ISE PLS, 25 SWATCH","27940.0","Cost Allocate (63%)"
"Software","Routers","N5K-DFA-P1","Nexus DFA production support","0.0","1"
"Software","Routers","C1F1AISR800SK9","Cisco ONE Foundation Perpetual ISR 800","1000.0","Cost Allocate (82%)"
"Software","Routers","C1F1AISR2900SK9","Cisco ONE Foundation Perpetual ISR2900","1825.0","Cost Allocate (44%)"
"Software","Routers","C1F1AISR4320SK9","Cisco ONE Foundation Perpetual ISR4320","3800.0","Cost Allocate (35%)"
"Software","Routers","C1F1PISR4320SK9","Cisco ONE Foundation Perpetual ISR4320","3800.0","Cost Allocate (35%)"
"Software","Routers","C1F1AISR4330SK9","Cisco ONE Foundation Perpetual ISR4330","5000.0","Cost Allocate (37%)"
"Software","Routers","C1F1PISR4330SK9","Cisco ONE Foundation Perpetual ISR4330","5000.0","Cost Allocate (37%)"
"Software","Routers","C1F1PISR4350SK9","Cisco ONE Foundation Perpetual ISR4350","7000.0","Cost Allocate (41%)"
"Software","Routers","C1F1PISR4400SK9","Cisco ONE Foundation Perpetual ISR4400","9100.0","Cost Allocate (30%)"
"Software","Routers","C1F1AISR4431SK9","Cisco ONE Foundation Perpetual ISR4431","9100.0","Cost Allocate (30%)"
"Software","Routers","C1F1AISR4451SK9","Cisco ONE Foundation Perpetual ISR4451","9100.0","Cost Allocate (30%)"
"Software","Routers","C1F1UISR2900SK9","Cisco ONE Upg-to Foundation Perpetual ISR2900","645.0","Cost Allocate (39%)"
"Software","Routers","C1F2UISR4320SK9","Cisco ONE Upg-to Foundation Perpetual ISR4320","1250.0","Cost Allocate (32%)"
"Software","Routers","C1F2UISR4330SK9","Cisco ONE Upg-to Foundation Perpetual ISR4330","1500.0","Cost Allocate (36%)"
"Software","Routers","C1F1UISR4330SK9","Cisco ONE Upg-to Foundation Perpetual ISR4330 AX","200.0","Cost Allocate (24%)"
"Software","Routers","C1F1UISR4350SK9","Cisco ONE Upg-to Foundation Perpetual ISR4350 AX","200.0","Cost Allocate (24%)"
"Software","Routers","C1F2UISR4431SK9","Cisco ONE Upg-to Foundation Perpetual ISR4431","4000.0","Cost Allocate (30%)"
"Software","Routers","C1F2UISR4451SK9","Cisco ONE Upg-to Foundation Perpetual ISR4451","4000.0","Cost Allocate (30%)"
"Software","Routers","FLASR1-AX-VWAAS12K","ASR VWAAS 12K Bundle","10600.0","1"
"Software","Routers","FLASR1-AX-VWAAS50K","ASR VWAAS 50K Bundle","21000.0","1"
"Software","Routers","LIC-1300-VWAAS","License for 1300 optimized connections","15000.0","1"
"Software","Routers","LIC-2500-VWAAS","License for 2500 optimized connections","22000.0","1"
"Software","Routers","LIC-50K-VWAAS","License for 50000 optimized connections","105000.0","1"
"Software","Routers","LIC-6K-VWAAS","License for 6000 optimized connections","24000.0","1"
"Software","Routers","LIC-750-VWAAS","License for 750 optimized connections","11000.0","1"
"Software","Routers","LIC-VCM-100N","License to manage up to 100 WAAS Nodes","5000.0","1"
"Software","Routers","LIC-VCM-1000N","License to manage up to 1000 WAAS Nodes","19000.0","1"
"Software","Routers","LIC-VCM-500N","License to manage up to 500 WAAS Nodes","14000.0","1"
"Software","SW Support License","WAAS-RTU-1300U2500","Upgrade 1300 WAAS connection RTU to 2500 connection RTU","7200.0","1"
"Software","SW Support License","WAAS-RTU-2500U6K","Upgrade 2500 WAAS connection RTU to 6000 connection RTU","12000.0","1"
"Software","SW Support License","SF-I44-NPE-5.4","Cisco ISRWAAS NPE Software Release 5.4 for ISR 4400 Series","0.0","1"
"Software","SW Support License","DVDVCM100N-5.5-K9","Cisco vCM Software Release 5.5 on DVD - 100 Nodes","0.0","1"
"Software","SW Support License","DVDVCM2KN-5.5-K9","Cisco vCM Software Release 5.5 on DVD - 2000 Nodes","0.0","1"
"Software","SW Support License","DVDVCM500N-5.5-K9","Cisco vCM Software Release 5.5 on DVD - 500 Nodes","0.0","1"
"Software","SW Support License","DVDVCM100NNPE-5.5","VCM Release 5.5 NO PAYLOAD ENCRYPTION-100 Nodes on DVD","0.0","1"
"Software","SW Support License","DVDVCM2KNNPE-5.5","VCM Release 5.5 NO PAYLOAD ENCRYPTION-2000 Nodes on DVD","0.0","1"
"Software","SW Support License","DVDVCM500NNPE-5.5","VCM Release 5.5 NO PAYLOAD ENCRYPTION-500 Nodes on DVD","0.0","1"
"Software","Switches","C1-C3650-24-L-E","Cisco ONE C3650-24 IP Base to IP Services RTU License","4030.0","1"
"Software","Switches","C1-C3650-24-L-S","Cisco ONE C3650-24 LAN Base to IP Base RTU License","1040.0","1"
"Software","Switches","C1-C3650-48-L-E","Cisco ONE C3650-48 IP Base to IP Services RTU License","8050.0","1"
"Software","Switches","C1-C3650-48-L-S","Cisco ONE C3650-48 LAN Base to IP Base RTU License","2070.0","1"
"Software","Switches","C1-C3850-12-S-E","Cisco ONE C3850-12 IP Base to IP Services Paper RTU License","2350.0","1"
"Software","Switches","C1-C3850-24-S-E","Cisco ONE C3850-24 IP Base to IP Services Paper RTU License","4700.0","1"
"Software","Switches","C1-C3850-24-L-S","Cisco ONE C3850-24 LAN Base to IP Base Paper RTU License","1650.0","1"
"Software","Switches","C1-C3850-24-L-E","Cisco ONE C3850-24 LAN Base to IP Services Paper RTU License","6340.0","1"
"Software","Switches","C1-C3850-48-L-S","Cisco ONE C3850-48 LAN Base to IP Base Paper RTU License","3290.0","1"
"Software","Switches","C1-C3850-48-L-E","Cisco ONE C3850-48 LAN Base to IP Services Paper RTU License","12680.0","1"
"Software","Switches","LL-C2960=","Software License for Catalyst 2960 Fast Ethernet Switches","495.0","1"
"Software","Switches","LL-C2960G=","Software License for Catalyst 2960 Gigabit Ethernet Switches","995.0","1"
"Software","Switches","LL-3560-EMI=","Enhanced Multilayer SW Image License for 3560 10/100 models","2995.0","1"
"Software","Switches","LL-3560G-EMI=","Enhanced Multilayer SW Image License for 3560 GE models","6600.0","1"
"Software","Switches","LL-3560-SMI=","Standard Multilayer SW Image License for 3560 10/100 models","995.0","1"
"Software","Switches","LL-3560G-SMI=","Standard Multilayer SW Image License for 3560 GE models","2200.0","1"
"Software","Switches","L-C3560CX-12-S-E","3560-CX IP Base to IP Services Electronic RTU License","3060.0","1"
"Software","Switches","L-C3560CX-RTU=","Electronic SW License for Catalyst 3560-CX Switches","0.0","1"
"Software","Switches","C3560CX-RTU=","Paper SW License for Catalyst 3560-CX Switches","0.0","1"
"Software","Switches","L-3560E12SD-SLB-QT","E-Delivery IP Services for 3560E-12SD, upgrade from IPB","4400.0","1"
"Software","Switches","L-3560E12D-SLB-QTY","E-Delivery IP Svcs for 3560E-12D, upgrade from IP base","12000.0","1"
"Software","Switches","L-3560E-12SD-LIC2=","E-Delivery Product Activation Key for 3560E-12SD","0.0","1"
"Software","Switches","L-3560E-12D-LIC=","E-Delivery Product Activation Keys for 3560E-12D","0.0","1"
"Software","Switches","L-3560E-LIC=","E-Delivery SKU for 3560E PAKs","0.0","1"
"Software","Switches","L-3560E-IPSLCB-QTY","E-Delivery, IPS for Catalyst 3560E, Upgrade from IP Base","4400.0","1"
"Software","Switches","3560E12D-SLB-QTY","IP Services for 3560E-12D, upgrade from IP Base","12000.0","1"
"Software","Switches","3560E12SD-SLB-QTY","IP Services for 3560E-12SD, upgrade from IPB","4400.0","1"
"Software","Switches","3560E-12SD-LIC2=","Product Activation Key for Catalyst 3560E-12SD","0.0","1"
"Software","Switches","3560E-12D-LIC=","Product Activation Keys for 3560E-12D","0.0","1"
"Software","Switches","LL-3560X-24-USED=","Right to use SW license for used 3560X 24 port switches","1050.0","1"
"Software","Switches","LL-3560X-48-USED=","Right to use SW license for used 3560X 48 port switches","2000.0","1"
"Software","Switches","LL-3750X-24-USED=","Right to use SW license for used 3750X 24 port switches","1050.0","1"
"Software","Switches","L-C3650-24-S-E","C3650-24 IP Base to IP Services Electronic RTU License","5060.0","1"
"Software","Switches","C3650-24-S-E","C3650-24 IP Base to IP Services Paper RTU License","4400.0","1"
"Software","Switches","L-C3650-24-L-S","C3650-24 LAN Base to IP Base Electronic RTU License","1330.0","1"
"Software","Switches","C3650-24-L-S","C3650-24 LAN Base to IP Base Paper RTU License","1150.0","1"
"Software","Switches","L-C3650-24-L-E","C3650-24 LAN Base to IP Services Electronic RTU License","6330.0","1"
"Software","Switches","C3650-24-L-E","C3650-24 LAN Base to IP Services Paper RTU License","5500.0","1"
"Software","Switches","L-C3650-48-S-E","C3650-48 IP Base to IP Services Electronic RTU License","10070.0","1"
"Software","Switches","C3650-48-S-E","C3650-48 IP Base to IP Services Paper RTU License","10070.0","1"
"Software","Switches","L-C3650-48-L-S","C3650-48 LAN Base to IP Base Electronic RTU License","2590.0","1"
"Software","Switches","C3650-48-L-S","C3650-48 LAN Base to IP Base Paper RTU License","2590.0","1"
"Software","Switches","L-C3650-48-L-E","C3650-48 LAN Base to IP Services Electronic RTU License","12650.0","1"
"Software","Switches","C3650-48-L-E","C3650-48 LAN Base to IP Services Paper RTU License","12650.0","1"
"Software","Switches","L-C3650-RTU=","Electronic SW License for C3650 Switches","0.0","1"
"Software","Switches","C3650-RTU=","Paper SW License for C3650 Switches","0.0","1"
"Software","Switches","L-LIC-CT3650-UPG","Upg license SKU for Cisco 3650 Wireless Controller (e-deliv)","0.0","1"
"Software","Switches","LL-3750-EMI=","Enhanced Multilayer SW Image License for 3750 10/100 models","2995.0","1"
"Software","Switches","LL-3750G-EMI=","Enhanced Multilayer SW Image License for 3750 GE models","6600.0","1"
"Software","Switches","LL-3750-SMI=","Standard Multilayer SW Image License for 3750 10/100 models","995.0","1"
"Software","Switches","L-3750E-IPSLCB-QTY","E-Delivery IP svcs for 3750E 24 ports, upgrade from IP base","4400.0","1"
"Software","Switches","L-3750E48-IPSLCB-Q","E-Delivery IP Svcs for 3750E 48 ports, upgrade from IP base","8800.0","1"
"Software","Switches","L-3750E-LIC=","E-Delivery Product Activation Keys for 3750E","0.0","1"
"Software","Switches","3750E-IPSLCB-QTY","IP Services for 3750 E 24 ports, upgrade from IP Base","4400.0","1"
"Software","Switches","3750E48-IPSLCB-QTY","IP Services for 3750 E 48 ports, upgrade from IP Base","8800.0","1"
"Software","Switches","3750E-LIC=","Product Activation Key for 3750 E","0.0","1"
"Software","Switches","LL-3750E-48-USED=","Right to use SW license for used 3750E 48 port switches","2200.0","1"
"Software","Switches","LL-3750X-48-USED=","Right to use SW license for used 3750X 48 port switches","2100.0","1"
"Software","Switches","L-C3850-12-S-E","C3850-12 IP Base to IP Services Electronic RTU License","3390.0","1"
"Software","Switches","C3850-12-S-E","C3850-12 IP Base to IP Services Paper RTU License","3390.0","1"
"Software","Switches","L-C3850-24-S-E","C3850-24 IP Base to IP Services Electronic RTU License","6760.0","1"
"Software","Switches","C3850-24-S-E","C3850-24 IP Base to IP Services Paper RTU License","6760.0","1"
"Software","Switches","L-C3850-24-L-S","C3850-24 LAN Base to IP Base Electronic RTU License","2370.0","1"
"Software","Switches","C3850-24-L-S","C3850-24 LAN Base to IP Base Paper RTU License","2370.0","1"
"Software","Switches","L-C3850-24-L-E","C3850-24 LAN Base to IP Services Electronic RTU License","9120.0","1"
"Software","Switches","C3850-24-L-E","C3850-24 LAN Base to IP Services Paper RTU License","9120.0","1"
"Software","Switches","L-C3850-48-S-E","C3850-48 IP Base to IP Services Electronic RTU License","13490.0","1"
"Software","Switches","C3850-48-S-E","C3850-48 IP Base to IP Services Paper RTU License","13490.0","1"
"Software","Switches","L-C3850-48-L-S","C3850-48 LAN Base to IP Base Electronic RTU License","4730.0","1"
"Software","Switches","C3850-48-L-S","C3850-48 LAN Base to IP Base Paper RTU License","4730.0","1"
"Software","Switches","L-C3850-48-L-E","C3850-48 LAN Base to IP Services Electronic RTU License","18220.0","1"
"Software","Switches","C3850-48-L-E","C3850-48 LAN Base to IP Services Paper RTU License","18220.0","1"
"Software","Switches","L-C3850-RTU=","Electronic SW License for C3850 Switches","0.0","1"
"Software","Switches","C3850-RTU=","Paper SW License for C3850 Switches","0.0","1"
"Software","Switches","L-LIC-CT3850-UPG","Upg license SKU for Cisco 3850 WirelessController (e-deliv)","0.0","1"
"Software","Switches","L-LIC-CT4500-UPG","Upg license SKU for Cisco 4500 Wireless Controller (e-deliv)","0.0","1"
"Software","Switches","L-C4500X-LIC=","Base License for C4500-X","0.0","1"
"Software","Switches","C4500X-IPB","IP Base license for Catalyst 4500-X","0.0","1"
"Software","Switches","C4500X-16P-IP-ES","IP Base to Ent. Services license for 16 Port Catalyst 4500-X","5313.0","1"
"Software","Switches","L-C4500X-16P-IP-ES","IP Base to Ent. Services license for 16 Port Catalyst 4500-X","5313.0","1"
"Software","Switches","C4500X-IP-ES","IP Base to Ent. Services license for 32 Port Catalyst 4500-X","10626.0","1"
"Software","Switches","L-C4500X-IP-ES","IP Base to Ent. Services license for 32 port Catalyst 4500-X","10626.0","1"
"Software","Switches","C4500X-LIC=","Paper Base License for C4500-X","0.0","1"
"Software","Switches","C9500-DNA-12Q-A","C9500 DNA Advantage, Term licenses","0.0","Cost Allocate (65%)"
"Software","Switches","C9500-DNA-24Q-A","C9500 DNA Advantage, Term licenses","0.0","Cost Allocate (65%)"
"Software","Switches","C9500-DNA-40X-A","C9500 DNA Advantage, Term licenses","0.0","Cost Allocate (65%)"
"Software","Switches","C9500-NW-A","C9500 Network Stack, Advantage","0.0","1"
"Software","Switches","C9500-NW-E","C9500 Network Stack, Essentials","0.0","1"
"Software","Switches","C9500-DNA-L-A-5Y","DNA Advantage 5 Year License","11830.0","Cost Allocate (65%)"
